tx_bairro;Freq;per
LAJEADO;133;0,000144901483333606
PAMPULHA;133;0,000144901483333606
AFOGADOS;132;0,000143811998496511
AGRONOMICA;132;0,000143811998496511
BARRETO;132;0,000143811998496511
CABUCU;132;0,000143811998496511
CARLOS PRATES;132;0,000143811998496511
PENHA CIRCULAR;132;0,000143811998496511
PERNAMBUES;132;0,000143811998496511
PIRAJA;132;0,000143811998496511
PONTA DA PRAIA;132;0,000143811998496511
VILA GUARANI;132;0,000143811998496511
VILA PARAISO;132;0,000143811998496511
DAS NACOES;131;0,000142722513659416
MANAIRA;131;0,000142722513659416
RIO DOCE;131;0,000142722513659416
3 DISTRITO;130;0,000141633028822321
AMAMBAI;130;0,000141633028822321
SANTA MARTA;130;0,000141633028822321
VILA VALQUEIRE;130;0,000141633028822321
ANDARAI;129;0,000140543543985227
ANGELIM;129;0,000140543543985227
AVIACAO;129;0,000140543543985227
GAMBOA;129;0,000140543543985227
MANGABEIRAS;129;0,000140543543985227
MONTE DAS OLIVEIRAS;129;0,000140543543985227
VILA REAL;129;0,000140543543985227
CAPIM MACIO;128;0,000139454059148132
CATOLE;128;0,000139454059148132
GAMELEIRA;128;0,000139454059148132
GRACA;128;0,000139454059148132
PRADO VELHO;128;0,000139454059148132
TODOS OS SANTOS;128;0,000139454059148132
AGUAS LINDAS;127;0,000138364574311037
BAETA NEVES;127;0,000138364574311037
CORDOVIL;127;0,000138364574311037
FIGUEIRA;127;0,000138364574311037
JARDIM ESPLANADA;127;0,000138364574311037
MANDACARU;127;0,000138364574311037
MANGUEIRA;127;0,000138364574311037
MATRIZ;127;0,000138364574311037
MONTESE;127;0,000138364574311037
MORRO GRANDE;127;0,000138364574311037
POSSE;127;0,000138364574311037
SETOR BELA VISTA;127;0,000138364574311037
VILA GUILHERME;127;0,000138364574311037
ZONA INDUSTRIAL;127;0,000138364574311037
PEDRA BRANCA;126;0,000137275089473942
PINHEIRO;126;0,000137275089473942
AREAL (AGUAS CLARAS);125;0,000136185604636847
BAIRRO DE FATIMA;125;0,000136185604636847
BARCELONA;125;0,000136185604636847
COELHO DA ROCHA;125;0,000136185604636847
JARDIM IRACEMA;125;0,000136185604636847
SETOR HABITACIONAL JARDIM BOTANICO;125;0,000136185604636847
TABULEIRO DO MARTINS;125;0,000136185604636847
TAGUATINGA NORTE;125;0,000136185604636847
VILA FATIMA;125;0,000136185604636847
JARDIM DOS IPES;124;0,000135096119799753
QUILOMBO;124;0,000135096119799753
SETOR HABITACIONAL ARNIQUEIRA (AGUAS CLARAS);124;0,000135096119799753
VARGINHA;124;0,000135096119799753
JARDIM INDEPENDENCIA;123;0,000134006634962658
LAUZANE PAULISTA;123;0,000134006634962658
PARQUE SAO JOSE;123;0,000134006634962658
PIONEIROS;123;0,000134006634962658
SETOR 02;123;0,000134006634962658
SETOR UNIVERSITARIO;123;0,000134006634962658
HORTO FLORESTAL;122;0,000132917150125563
JACANA;122;0,000132917150125563
MALHADO;122;0,000132917150125563
VILA OLIVEIRA;122;0,000132917150125563
VILA VELHA;122;0,000132917150125563
AMAZONAS;121;0,000131827665288468
CAMBUI;121;0,000131827665288468
CAMPO ALEGRE;121;0,000131827665288468
CASA BRANCA;121;0,000131827665288468
JARDIM CARVALHO;121;0,000131827665288468
JARDIM CEU AZUL;121;0,000131827665288468
MORADA DA SERRA;121;0,000131827665288468
PALMARES;121;0,000131827665288468
PARQUE DAS AMERICAS;121;0,000131827665288468
CAJU;120;0,000130738180451374
JARDIM DAS NACOES;120;0,000130738180451374
VILA CURUCA;120;0,000130738180451374
BELEM;119;0,000129648695614279
CAMPO COMPRIDO;119;0,000129648695614279
CEILANDIA NORTE;119;0,000129648695614279
CONCORDIA;119;0,000129648695614279
HARMONIA;119;0,000129648695614279
IBIRAPUERA;119;0,000129648695614279
JARDIM SAO CARLOS;119;0,000129648695614279
JARDIM SAO LUIS;119;0,000129648695614279
JARDINS;119;0,000129648695614279
NOSSA SENHORA DA CONCEICAO;119;0,000129648695614279
VILA ROSA;119;0,000129648695614279
JARDIM MIRIAM;118;0,000128559210777184
NORTE (AGUAS CLARAS);118;0,000128559210777184
PEDRA DE GUARATIBA;118;0,000128559210777184
PONTE ALTA;118;0,000128559210777184
PRATA;118;0,000128559210777184
RIO BONITO;118;0,000128559210777184
SANTA PAULA;118;0,000128559210777184
VICENTE PIRES;118;0,000128559210777184
VILA BRASILIA;118;0,000128559210777184
ENSEADA;117;0,000127469725940089
ITANHANGA;117;0,000127469725940089
JANGURUSSU;117;0,000127469725940089
JARDIM CAMBURI;117;0,000127469725940089
JARDIM GRAMACHO;117;0,000127469725940089
JARDIM MARACANA;117;0,000127469725940089
TAQUARAL;117;0,000127469725940089
VILA CARMOSINA;117;0,000127469725940089
IDEAL;116;0,000126380241102994
JARDIM IPANEMA;116;0,000126380241102994
POTENGI;116;0,000126380241102994
SAO PELEGRINO;116;0,000126380241102994
UMUARAMA;116;0,000126380241102994
VILA ALPINA;116;0,000126380241102994
VILA SANTA ROSA;116;0,000126380241102994
VILA SAO LUIZ;116;0,000126380241102994
CALHAU;115;0,0001252907562659
CAMPO LINDO;115;0,0001252907562659
VILA MEDEIROS;115;0,0001252907562659
ANITA GARIBALDI;114;0,000124201271428805
BETHANIA;114;0,000124201271428805
CAICARAS;114;0,000124201271428805
JARDIM ESMERALDA;114;0,000124201271428805
NOVA DESCOBERTA;114;0,000124201271428805
PARQUE AEROPORTO;114;0,000124201271428805
SIQUEIRA CAMPOS;114;0,000124201271428805
ALTO BOQUEIRAO;113;0,00012311178659171
CINQUENTENARIO;113;0,00012311178659171
EFAPI;113;0,00012311178659171
MAIOBAO;113;0,00012311178659171
POMPEIA;113;0,00012311178659171
ROSA ELZE;113;0,00012311178659171
TANQUE;113;0,00012311178659171
VILA RIO BRANCO;113;0,00012311178659171
VILA VITORIA;113;0,00012311178659171
CHATUBA;112;0,000122022301754615
COELHO NETO;112;0,000122022301754615
JARDIM GLORIA;112;0,000122022301754615
PAPICU;112;0,000122022301754615
PARQUE PARAISO;112;0,000122022301754615
ROCINHA;112;0,000122022301754615
VILA MONTE ALEGRE;112;0,000122022301754615
VILA RE;112;0,000122022301754615
CIDADE VELHA;111;0,000120932816917521
MAGALHAES BASTOS;111;0,000120932816917521
PARQUE SAO JORGE;111;0,000120932816917521
COSTA BARROS;110;0,000119843332080426
ENGENHO;110;0,000119843332080426
ESTRELA;110;0,000119843332080426
GOIABEIRAS;110;0,000119843332080426
JAPIIM;110;0,000119843332080426
JARDIM MORADA DO SOL;110;0,000119843332080426
JARDIM SATELITE;110;0,000119843332080426
JOAQUIM ROMAO;110;0,000119843332080426
PARQUE PRIMAVERA;110;0,000119843332080426
PILARZINHO;110;0,000119843332080426
ROCHA;110;0,000119843332080426
SAO JUDAS;110;0,000119843332080426
SETOR MARISTA;110;0,000119843332080426
VILA NATAL;110;0,000119843332080426
XEREM;110;0,000119843332080426
BUCAREIN;109;0,000118753847243331
PEDREGAL;109;0,000118753847243331
PERUS;109;0,000118753847243331
RECIFE;109;0,000118753847243331
VARGEM PEQUENA;109;0,000118753847243331
VILA AURORA;109;0,000118753847243331
VILA CELESTE;109;0,000118753847243331
CANGAIBA;108;0,000117664362406236
CIDADE SAO MATEUS;108;0,000117664362406236
INDAIA;108;0,000117664362406236
JARDIM MARINGA;108;0,000117664362406236
PARQUE BELA VISTA;108;0,000117664362406236
PASSARE;108;0,000117664362406236
VILA DA PENHA;108;0,000117664362406236
ANHANGABAU;107;0,000116574877569141
BATISTA CAMPOS;107;0,000116574877569141
BRAZ DE PINA;107;0,000116574877569141
CATUMBI;107;0,000116574877569141
CIDADE KEMEL;107;0,000116574877569141
CREMACAO;107;0,000116574877569141
OPERARIO;107;0,000116574877569141
PASSO DA AREIA;107;0,000116574877569141
POR DO SOL;107;0,000116574877569141
SAGUACU;107;0,000116574877569141
SITIO;107;0,000116574877569141
VILA ALBERTINA;107;0,000116574877569141
VILA NOGUEIRA;107;0,000116574877569141
AGUA LIMPA;106;0,000115485392732047
BENTO FERREIRA;106;0,000115485392732047
FEITORIA;106;0,000115485392732047
JARDIM GOIAS;106;0,000115485392732047
JARDIM PRESIDENTE DUTRA;106;0,000115485392732047
MARECHAL RONDON;106;0,000115485392732047
ONDINA;106;0,000115485392732047
PRACA DA BANDEIRA;106;0,000115485392732047
PRAIA DO CANTO;106;0,000115485392732047
RIACHO DAS PEDRAS;106;0,000115485392732047
VILA IZABEL;106;0,000115485392732047
CASCATINHA;105;0,000114395907894952
SAO LUIS;105;0,000114395907894952
VALPARAISO;105;0,000114395907894952
AEROPORTO VELHO;104;0,000113306423057857
CAJUEIRO SECO;104;0,000113306423057857
CENTRO-SUL;104;0,000113306423057857
COLEGIO;104;0,000113306423057857
COLUBANDE;104;0,000113306423057857
ITAUNA;104;0,000113306423057857
MOINHOS DE VENTO;104;0,000113306423057857
PARQUE IMPERIAL;104;0,000113306423057857
PASSAGEM;104;0,000113306423057857
TERRA FIRME;104;0,000113306423057857
TROPICAL;104;0,000113306423057857
JANGA;103;0,000112216938220762
JARDIM UNIVERSITARIO;103;0,000112216938220762
JUNCO;103;0,000112216938220762
NOVA PARNAMIRIM;103;0,000112216938220762
PARQUE ELDORADO;103;0,000112216938220762
PONTE DOS CARVALHOS;103;0,000112216938220762
RIO DO OURO;103;0,000112216938220762
TERESOPOLIS;103;0,000112216938220762
VILA AMERICA;103;0,000112216938220762
VILA SANTA CECILIA;103;0,000112216938220762
ZONA INDUSTRIAL (GUARA);103;0,000112216938220762
CAPAO RASO;102;0,000111127453383668
CASA FORTE;102;0,000111127453383668
CONJUNTO CEARA;102;0,000111127453383668
CORDEIROS;102;0,000111127453383668
EMBRATEL;102;0,000111127453383668
HENRIQUE JORGE;102;0,000111127453383668
ITOUPAVA CENTRAL;102;0,000111127453383668
MASSARANDUBA;102;0,000111127453383668
MORRETES;102;0,000111127453383668
SETOR 01;102;0,000111127453383668
TERCEIRO;102;0,000111127453383668
CEILANDIA SUL;101;0,000110037968546573
COLINA;101;0,000110037968546573
DA PAZ;101;0,000110037968546573
DOS ESTADOS;101;0,000110037968546573
FREGUESIA (JACAREPAGUA);101;0,000110037968546573
JOAO PAULO;101;0,000110037968546573
PILARES;101;0,000110037968546573
PONTA VERDE;101;0,000110037968546573
TURU;101;0,000110037968546573
CACHAMBI;100;0,000108948483709478
ESTANCIA VELHA;100;0,000108948483709478
ITOUPAVA NORTE;100;0,000108948483709478
JACARECANGA;100;0,000108948483709478
NOVA FLORESTA;100;0,000108948483709478
TAPERA;100;0,000108948483709478
VILA MILITAR;100;0,000108948483709478
AHU;99;0,000107858998872383
ALVARENGA;99;0,000107858998872383
BARRA GRANDE;99;0,000107858998872383
ESTORIL;99;0,000107858998872383
JARDIM SAO PAULO(ZONA LESTE);99;0,000107858998872383
JUNDIAI;99;0,000107858998872383
LINS DE VASCONCELOS;99;0,000107858998872383
MONTE VERDE;99;0,000107858998872383
NOVA IMPERATRIZ;99;0,000107858998872383
PAULICEIA;99;0,000107858998872383
PEIXINHOS;99;0,000107858998872383
PRIMEIRO DE MAIO;99;0,000107858998872383
SANTA QUITERIA;99;0,000107858998872383
SAO FELIX;99;0,000107858998872383
SERTAOZINHO;99;0,000107858998872383
URCA;99;0,000107858998872383
VILA ANDRADE;99;0,000107858998872383
VILA SAO JORGE;99;0,000107858998872383
ALCANTARA;98;0,000106769514035288
ALIANCA;98;0,000106769514035288
ALTO BONITO;98;0,000106769514035288
CAIXA D'AGUA;98;0,000106769514035288
CAPELINHA;98;0,000106769514035288
CASCATA;98;0,000106769514035288
COHAB II;98;0,000106769514035288
DEL CASTILHO;98;0,000106769514035288
FERRAZOPOLIS;98;0,000106769514035288
GRANJA PORTUGAL;98;0,000106769514035288
GUARUJA;98;0,000106769514035288
INFRAERO;98;0,000106769514035288
JARDIM FLORESTA;98;0,000106769514035288
JARDIM LEBLON;98;0,000106769514035288
JARDIM SAO VICENTE;98;0,000106769514035288
MONDUBIM;98;0,000106769514035288
MONTE BELO;98;0,000106769514035288
PAINEIRAS;98;0,000106769514035288
PARQUE VERDE;98;0,000106769514035288
RIACHUELO;98;0,000106769514035288
RUA NOVA;98;0,000106769514035288
SANTA LUIZA;98;0,000106769514035288
SET SUL;98;0,000106769514035288
SUMAREZINHO;98;0,000106769514035288
DIVINEIA;97;0,000105680029198194
INCONFIDENTES;97;0,000105680029198194
IPUTINGA;97;0,000105680029198194
JARDIM BRASIL (ZONA NORTE);97;0,000105680029198194
LIVRAMENTO;97;0,000105680029198194
PARQUE BOTURUSSU;97;0,000105680029198194
PARQUE INDEPENDENCIA;97;0,000105680029198194
PRAIA;97;0,000105680029198194
SANTO ALEIXO;97;0,000105680029198194
SAUDADE;97;0,000105680029198194
SET CENTRAL;97;0,000105680029198194
SET MARISTA;97;0,000105680029198194
ZONA 03;97;0,000105680029198194
BARRO BRANCO;96;0,000104590544361099
CAVALHADA;96;0,000104590544361099
CIDADE NOVA I;96;0,000104590544361099
FAROLANDIA;96;0,000104590544361099
GILBERTO MESTRINHO;96;0,000104590544361099
PARQUE GUARANI;96;0,000104590544361099
PARQUE MARIA HELENA;96;0,000104590544361099
PARQUE SAO RAFAEL;96;0,000104590544361099
SANTA IZABEL;96;0,000104590544361099
SUSSUARANA;96;0,000104590544361099
VILA REGINA;96;0,000104590544361099
BARAO GERALDO;95;0,000103501059524004
BARRA NOVA;95;0,000103501059524004
CIDADE NAUTICA;95;0,000103501059524004
COLONINHA;95;0,000103501059524004
FAZENDA GRANDE DO RETIRO;95;0,000103501059524004
JARDIM CAMARGO NOVO;95;0,000103501059524004
JARDIM NOVO MUNDO;95;0,000103501059524004
LAGES;95;0,000103501059524004
MARAPE;95;0,000103501059524004
MIRAMAR;95;0,000103501059524004
NOSSA SENHORA DO CARMO;95;0,000103501059524004
NOVA CONTAGEM;95;0,000103501059524004
PARANGABA;95;0,000103501059524004
SANTO CRISTO;95;0,000103501059524004
SETOR PEDRO LUDOVICO;95;0,000103501059524004
INGA;94;0,000102411574686909
JAPUIBA;94;0,000102411574686909
JARDIM SANTA LUCIA;94;0,000102411574686909
JD GOIAS;94;0,000102411574686909
LAGO AZUL;94;0,000102411574686909
MONTANHAO;94;0,000102411574686909
QUEIMADOS;94;0,000102411574686909
RENASCER;94;0,000102411574686909
SAO DIMAS;94;0,000102411574686909
ALTO DE PINHEIROS;93;0,000101322089849815
CENTRO SUL;93;0,000101322089849815
COLONIAL;93;0,000101322089849815
IPSEP;93;0,000101322089849815
JUVEVE;93;0,000101322089849815
MARE;93;0,000101322089849815
NOVA PETROPOLIS;93;0,000101322089849815
SEDE RURAL;93;0,000101322089849815
TRAPICHE DA BARRA;93;0,000101322089849815
TRAVESSAO;93;0,000101322089849815
TRES MARIAS;93;0,000101322089849815
VERGEL DO LAGO;93;0,000101322089849815
VILA BANCARIA;93;0,000101322089849815
VILA GOMES CARDIM;93;0,000101322089849815
ATERRADO;92;0,00010023260501272
ATUBA;92;0,00010023260501272
CAVALEIRO;92;0,00010023260501272
CIDADE;92;0,00010023260501272
JARDIM SUMARE;92;0,00010023260501272
MARIA GORETTI;92;0,00010023260501272
OSWALDO CRUZ;92;0,00010023260501272
PARELHEIROS;92;0,00010023260501272
PARQUE SAO JOAO;92;0,00010023260501272
TREVO;92;0,00010023260501272
ULISSES GUIMARAES;92;0,00010023260501272
VILA BARROS;92;0,00010023260501272
VILA GALVAO;92;0,00010023260501272
VILA ROSARIO;92;0,00010023260501272
CHACARA SANTO ANTONIO (ZONA SUL);91;9,9143120175625e-05
CIDADE DOS FUNCIONARIOS;91;9,9143120175625e-05
CRUZ DAS ARMAS;91;9,9143120175625e-05
JARDIM CHAPADAO;91;9,9143120175625e-05
JARDIM NOVA ERA;91;9,9143120175625e-05
NOVA ERA;91;9,9143120175625e-05
PONTE PRETA;91;9,9143120175625e-05
SAO FRANCISCO DE ASSIS;91;9,9143120175625e-05
SARACURUNA;91;9,9143120175625e-05
TUPI;91;9,9143120175625e-05
UNIVERSIDADE;91;9,9143120175625e-05
VALE VERDE;91;9,9143120175625e-05
ZONA 02;91;9,9143120175625e-05
"";90;9,80536353385302e-05
AFONSO PENA;90;9,80536353385302e-05
BURITIZAL;90;9,80536353385302e-05
CHACARA;90;9,80536353385302e-05
DOM AQUINO;90;9,80536353385302e-05
GRAVATA;90;9,80536353385302e-05
JARDIM VERA CRUZ;90;9,80536353385302e-05
JD PAULISTA;90;9,80536353385302e-05
KENNEDY;90;9,80536353385302e-05
LAGOA GRANDE;90;9,80536353385302e-05
MORRO ALTO;90;9,80536353385302e-05
NOVA PORTO VELHO;90;9,80536353385302e-05
PACOVAL;90;9,80536353385302e-05
PARQUE VITORIA;90;9,80536353385302e-05
SAO JOAO CLIMACO;90;9,80536353385302e-05
SAO LAZARO;90;9,80536353385302e-05
TABULEIRO;90;9,80536353385302e-05
VILA CRISTINA;90;9,80536353385302e-05
-;89;9,69641505014354e-05
AMARALINA;89;9,69641505014354e-05
CANDANGOLANDIA;89;9,69641505014354e-05
CIDADE ANTONIO ESTEVAO DE CARVALHO;89;9,69641505014354e-05
CIDADE SOBERANA;89;9,69641505014354e-05
COROA DO MEIO;89;9,69641505014354e-05
PATAGONIA;89;9,69641505014354e-05
PORTO VELHO;89;9,69641505014354e-05
QUITANDINHA;89;9,69641505014354e-05
STIEP;89;9,69641505014354e-05
TAPANA;89;9,69641505014354e-05
VILA DOS CABANOS;89;9,69641505014354e-05
VILA PRADO;89;9,69641505014354e-05
BANCARIOS;88;9,58746656643406e-05
BROOKLIN;88;9,58746656643406e-05
CALADINHO;88;9,58746656643406e-05
IPE;88;9,58746656643406e-05
JUREMA;88;9,58746656643406e-05
MARINGA;88;9,58746656643406e-05
NOVA AURORA;88;9,58746656643406e-05
PARQUE DAS LARANJEIRAS;88;9,58746656643406e-05
PARQUE PIAUI;88;9,58746656643406e-05
PIONEIRO;88;9,58746656643406e-05
SAMAMBAIA SUL;88;9,58746656643406e-05
SETOR 03;88;9,58746656643406e-05
BACURI;87;9,47851808272458e-05
CIDADE NOBRE;87;9,47851808272458e-05
GUAJUVIRAS;87;9,47851808272458e-05
LAGOA AZUL;87;9,47851808272458e-05
MONTE CRISTO;87;9,47851808272458e-05
PANORAMA;87;9,47851808272458e-05
PARQUE DO LAGO;87;9,47851808272458e-05
RODOLFO TEOFILO;87;9,47851808272458e-05
RODOVIA;87;9,47851808272458e-05
SENADOR VASCONCELOS;87;9,47851808272458e-05
VILA CARVALHO;87;9,47851808272458e-05
VILA MORAES;87;9,47851808272458e-05
VILA POMPEIA;87;9,47851808272458e-05
VILA SAO SEBASTIAO;87;9,47851808272458e-05
ZUMBI;87;9,47851808272458e-05
ALVARO WEYNE;86;9,36956959901511e-05
COLONIA TERRA NOVA;86;9,36956959901511e-05
JARDIM MARCO ZERO;86;9,36956959901511e-05
JARDIM RENASCENCA;86;9,36956959901511e-05
LAGOA REDONDA;86;9,36956959901511e-05
NEOPOLIS;86;9,36956959901511e-05
PARQUE PAULISTA;86;9,36956959901511e-05
PELOURINHO;86;9,36956959901511e-05
ALVINOPOLIS;85;9,26062111530563e-05
CAPAO REDONDO;85;9,26062111530563e-05
ESPINHEIRO;85;9,26062111530563e-05
ITAMOTINGA;85;9,26062111530563e-05
JARDIM COLONIAL;85;9,26062111530563e-05
JARDIM OURO VERDE;85;9,26062111530563e-05
JARDIM SAPOPEMBA;85;9,26062111530563e-05
KOBRASOL;85;9,26062111530563e-05
NOVA CAMPINAS;85;9,26062111530563e-05
NOVO ELDORADO;85;9,26062111530563e-05
PALMEIRA;85;9,26062111530563e-05
PARQUE CONTINENTAL;85;9,26062111530563e-05
PARQUE LAFAIETE;85;9,26062111530563e-05
PRACA 14 DE JANEIRO;85;9,26062111530563e-05
SION;85;9,26062111530563e-05
SOBRADINHO II;85;9,26062111530563e-05
TRANCOSO;85;9,26062111530563e-05
TREM;85;9,26062111530563e-05
TRISTEZA;85;9,26062111530563e-05
VILA NOVA CACHOEIRINHA;85;9,26062111530563e-05
4 DISTRITO;84;9,15167263159615e-05
ACARI;84;9,15167263159615e-05
EMBARE;84;9,15167263159615e-05
JARDIM DO SOL;84;9,15167263159615e-05
JARDIM LIMOEIRO;84;9,15167263159615e-05
JARDIM REDENTOR;84;9,15167263159615e-05
JD AMERICA;84;9,15167263159615e-05
LAGOMAR;84;9,15167263159615e-05
NOSSA SENHORA DO ROSARIO;84;9,15167263159615e-05
PEDREGULHO;84;9,15167263159615e-05
PENDOTIBA;84;9,15167263159615e-05
SALGADO;84;9,15167263159615e-05
VILA BANDEIRANTES;84;9,15167263159615e-05
VILA JARDIM;84;9,15167263159615e-05
ALTO DA SERRA;83;9,04272414788667e-05
ALTO MARON;83;9,04272414788667e-05
BARRA DE JANGADA;83;9,04272414788667e-05
CIDADE PATRIARCA;83;9,04272414788667e-05
DOM PEDRO I;83;9,04272414788667e-05
ENGENHO PEQUENO;83;9,04272414788667e-05
FREGUESIA;83;9,04272414788667e-05
JARDIM SANTA CRUZ;83;9,04272414788667e-05
LAGOA DA CONCEICAO;83;9,04272414788667e-05
MANTIQUEIRA;83;9,04272414788667e-05
NEVES;83;9,04272414788667e-05
PEQUI;83;9,04272414788667e-05
PEREQUE;83;9,04272414788667e-05
REDUTO;83;9,04272414788667e-05
SACO GRANDE;83;9,04272414788667e-05
SAPOPEMBA;83;9,04272414788667e-05
TRES BARRAS;83;9,04272414788667e-05
VASCO DA GAMA;83;9,04272414788667e-05
VILA NOVA CURUCA;83;9,04272414788667e-05
AGRESTE;82;8,93377566417719e-05
ALTO DA LAPA;82;8,93377566417719e-05
BRASIL NOVO;82;8,93377566417719e-05
CAPAO DA IMBUIA;82;8,93377566417719e-05
CENTRO NORTE;82;8,93377566417719e-05
CHARITAS;82;8,93377566417719e-05
GRANJA LISBOA;82;8,93377566417719e-05
JARDIM BOA ESPERANCA;82;8,93377566417719e-05
JARDIM DA GLORIA;82;8,93377566417719e-05
JARDIM NOSSA SENHORA DO CARMO;82;8,93377566417719e-05
JARDIM PIRATININGA;82;8,93377566417719e-05
MARCOS FREIRE;82;8,93377566417719e-05
NOVA RUSSIA;82;8,93377566417719e-05
QUINTINO BOCAIUVA;82;8,93377566417719e-05
RIO TAVARES;82;8,93377566417719e-05
SALGADINHO;82;8,93377566417719e-05
SEGUNDO;82;8,93377566417719e-05
VILA ASSUNCAO;82;8,93377566417719e-05
VILA AUGUSTA;82;8,93377566417719e-05
AGENOR DE CARVALHO;81;8,82482718046772e-05
ALTAMIRA;81;8,82482718046772e-05
BARREIRINHA;81;8,82482718046772e-05
CAIXA DAGUA;81;8,82482718046772e-05
CENTRO DE VILA VELHA;81;8,82482718046772e-05
COMERCIAL;81;8,82482718046772e-05
CONSELHEIRO PAULINO;81;8,82482718046772e-05
FEU ROSA;81;8,82482718046772e-05
JARDIM OLAVO BILAC;81;8,82482718046772e-05
JARDIM ROBRU;81;8,82482718046772e-05
JOSE BONIFACIO;81;8,82482718046772e-05
MACEDO;81;8,82482718046772e-05
NOVA AMERICA;81;8,82482718046772e-05
PRESIDENTE MEDICI;81;8,82482718046772e-05
SET BUENO;81;8,82482718046772e-05
TABATINGA;81;8,82482718046772e-05
VILA XAVIER;81;8,82482718046772e-05
CIDADE DUTRA;80;8,71587869675824e-05
